Id,SalePrice
2006,234803.32442169348
2007,251934.40399139008
2008,222862.87046360763
2009,187314.57384798722
2010,197808.29673906654
2011,141563.0130224718
2012,171365.3014594421
2013,176805.40336818527
2014,184327.24683400086
2015,207070.24382234487
2016,186317.37804253845
2017,204605.9058603485
2018,123582.35711905122
2019,136202.4071028218
2020,101365.00897911875
2021,102859.07350086153
2022,164761.1133383047
2023,135944.40621974927
2024,227027.36894067674
2025,409012.80055912264
2026,185329.66090781073
2027,153906.98859338777
2028,164589.8826010752
2029,166355.02264774297
2030,286134.15096465
2031,235984.9918532998
2032,238924.08976711062
2033,282581.2618735707
2034,172921.0413961856
2035,218387.58533592324
2036,196287.3075254967
2037,212559.70466825154
2038,326794.868260409
2039,234746.9971664848
2040,320582.4591605803
2041,275468.9653466929
2042,207984.65774960688
2043,168290.71906704392
2044,163807.68111225517
2045,212892.95487839988
2046,145197.53961296208
2047,147565.23999337532
2048,138995.92615683147
2049,143825.52641848178
2050,182505.49516159156
2051,107877.80755791886
2052,128968.19642262471
2053,153689.4607544703
2054,80829.36261131581
2055,154751.19604019137
2056,138132.88792992363
2057,119376.55209930487
2058,211549.8805786449
2059,137968.68752842266
2060,179766.80867254708
2061,172458.94494380467
2062,136862.93466722374
2063,112488.93738067383
2064,150876.98832066273
2065,113707.78828675194
2066,160191.29694859922
2067,102001.11714998574
2068,146884.3057310367
2069,81316.74464938788
2070,120923.97886112452
2071,90028.3985449383
2072,145946.9464465564
2073,135243.42757460175
2074,184194.12134876678
2075,151771.00168578344
2076,121966.45357418449
2077,154964.26153136895
2078,130831.97899637317
2079,135674.70662259354
2080,123522.30376909394
2081,129457.08426484236
2082,119347.21504531492
2083,149396.44698963946
2084,113402.55057775821
2085,118745.96530699315
2086,113350.27939872956
2087,127899.80789217578
2088,102697.87318722066
2089,79215.90171533954
2090,136425.2894188855
2091,124086.74169046301
2092,129008.45549720149
2093,116804.22733245783
2094,114586.89011803133
2095,162984.66584915912
2096,73125.27344547257
2097,102454.03330031471
2098,142150.6844148209
2099,57259.299073765425
2100,77055.52047041857
2101,121506.77461366792
2102,127749.1115750771
2103,110952.63716604219
2104,147015.4640682415
2105,129639.98568046028
2106,67492.67084940211
2107,204328.2085573944
2108,108817.22999475176
2109,110625.29379712937
2110,127488.22835691569
2111,140323.99168110534
2112,144560.1740864794
2113,128568.8075529213
2114,127179.45925380941
2115,163781.11368759218
2116,116654.2903038613
2117,157011.94727904207
2118,130112.11692477741
2119,107790.1085592383
2120,111496.27632792636
2121,123108.22308746901
2122,108182.08833041128
2123,82465.1778180638
2124,166410.39240883815
2125,129334.62700501623
2126,148770.58365950914
2127,153368.58029600926
2128,123909.91935019786
2129,82932.03832033316
2130,131228.85016820842
2131,127602.38574719711
2132,121396.05888337108
2133,126600.74303206294
2134,118274.07357175759
2135,88773.6229814094
2136,73397.01781530432
2137,104406.84912982864
2138,125144.79588065771
2139,155205.91954629787
2140,142935.56404404162
2141,145340.72380484006
2142,123682.64840403182
2143,146045.8392697859
2144,121136.29741655779
2145,143333.92582810365
2146,171259.06598632236
2147,141262.78901898308
2148,134314.41714247357
2149,139630.04172895153
2150,236085.79174443914
2151,114490.90190309622
2152,160671.68438642618
2153,147007.33401767217
2154,106670.31547004986
2155,135151.2602096319
2156,309638.5343204938
2157,235325.18149995868
2158,245043.80623828896
2159,206625.06702573076
2160,175171.6338528316
2161,228693.5414334384
2162,469176.47053145524
2163,334106.979434782
2164,233774.08047127482
2165,203130.68969119835
2166,144617.3152557401
2167,214036.74075398254
2168,198482.33231827678
2169,191826.54571050426
2170,216613.81050588377
2171,137327.65113587055
2172,131944.29134596375
2173,171799.4212025079
2174,230994.58740912922
2175,318805.18111644423
2176,333080.6593064908
2177,241498.33317616014
2178,212621.78414758024
2179,141830.0823201342
2180,241033.021248208
2181,179792.92570167079
2182,214065.87582200996
2183,183997.03307864518
2184,117221.52167411208
2185,122662.59716329968
2186,146953.5337536477
2187,147037.15828939193
2188,160340.98336015482
2189,274559.987285068
2190,83474.9268834324
2191,85958.80148549855
2192,90063.29846456465
2193,94521.91253628486
2194,101595.88080326816
2195,110704.7315837837
2196,97368.58417536235
2197,118449.40469199193
2198,164688.6577852686
2199,188998.45176616646
2200,160651.42700888857
2201,155010.99985492247
2202,218700.0378547492
2203,139281.82780578127
2204,181196.45851293017
2205,127801.3215579832
2206,155301.6554456122
2207,216685.38164492213
2208,265273.7802514008
2209,243383.40284747392
2210,108141.99881715083
2211,120165.00321113669
2212,117877.19357918903
2213,100772.76600393346
2214,126883.30760319502
2215,100844.16712966884
2216,142887.47305097405
2217,65155.71802554651
2218,80284.74615709465
2219,79300.79326126112
2220,76824.77033945697
2221,332054.7979529697
2222,299627.6212285855
2223,321760.66769839136
2224,211771.83324028138
2225,118189.92512168475
2226,181499.26748899108
2227,193106.6349519429
2228,255628.32195808028
2229,248146.0623833612
2230,149249.9971937091
2231,215467.7249286112
2232,185595.10797983085
2233,164801.18026817322
2234,220670.22251469624
2235,211636.6727357709
2236,249683.19721962238
2237,332752.5770977433
2238,216126.63805792492
2239,114683.41613808925
2240,167107.02375747723
2241,153476.7849123938
2242,127360.31791051678
2243,130330.84521723128
2244,101591.86725979624
2245,91434.09872033213
2246,136514.7340324181
2247,111401.60126653618
2248,130020.608056554
2249,118109.57115354363
2250,132234.5441697663
2251,99323.70219700476
2252,169655.09857803746
2253,151538.2575324304
2254,174054.1779685034
2255,191932.19974767667
2256,179655.67943010497
2257,216937.40127370332
2258,164305.2924311944
2259,180124.20361591736
2260,149324.07901966752
2261,175722.36646892864
2262,203868.6023699972
2263,333996.0279440694
2264,428834.0230281771
2265,165991.92553116157
2266,280514.43532793486
2267,379493.56543762423
2268,380346.1283397929
2269,151339.5974172193
2270,186699.76725508142
2271,218441.37797593733
2272,203916.6381627844
2273,166849.82059852476
2274,182314.89622866767
2275,154391.85853331647
2276,195811.59261160862
2277,187439.02849475088
2278,148665.92881672186
2279,123514.98357318036
2280,114815.87280851488
2281,164561.70308234342
2282,183814.3865898622
2283,99543.87652895675
2284,115188.413733733
2285,145481.05824036806
2286,126800.7580507804
2287,331861.90651272447
2288,251369.24877323039
2289,399281.61490445904
2290,406963.2378894054
2291,324947.2593558407
2292,464800.28015851666
2293,429109.229249741
2294,419292.7173279857
2295,443002.45201658836
2296,289292.0864033253
2297,296593.03545699985
2298,325390.59100507275
2299,392724.557509586
2300,329980.1864128998
2301,275178.8736086742
2302,241281.38824967673
2303,242435.91008492192
2304,237434.5228101612
2305,180844.34496863812
2306,177160.85288001873
2307,183851.8265026555
2308,217405.72910538656
2309,268120.66035379196
2310,195020.34903988405
2311,191722.05623024373
2312,172708.40610116842
2313,175393.1055188398
2314,159949.91852371427
2315,172058.56141808507
2316,183996.2792028803
2317,188721.93473645215
2318,173640.98995784807
2319,178709.41955817287
2320,178532.1017582242
2321,239310.16607537688
2322,176940.599081042
2323,190406.08198012976
2324,184792.87791731043
2325,211690.98612661703
2326,179254.52440175583
2327,199556.2212833242
2328,217236.74039398393
2329,196754.6044732501
2330,186350.81509838373
2331,362832.8919725714
2332,425616.1432277711
2333,328998.42414495314
2334,247873.48658047948
2335,260353.7812752908
2336,339366.2093906924
2337,185889.59919675754
2338,260589.17646850424
2339,220244.65436524324
2340,389213.7200866924
2341,223996.05509767085
2342,231890.05008037473
2343,222361.58459431882
2344,219231.28984370764
2345,230824.66888246502
2346,211534.94747239814
2347,196124.65951293055
2348,226591.88701552522
2349,177255.72371989157
2350,269008.7181357966
2351,232258.29921173464
2352,254406.34630684246
2353,226566.3091140764
2354,139658.339314175
2355,148058.85354353546
2356,151663.35961044804
2357,190860.06451418594
2358,191899.67666876322
2359,143395.2887581928
2360,119875.16638161414
2361,157267.0828460218
2362,264784.28317124624
2363,150918.5075047817
2364,151861.0461868178
2365,214208.51816870927
2366,192287.20557121432
2367,244459.5105058315
2368,203966.85638460075
2369,243894.78955565175
2370,160397.8428857105
2371,158213.13434126982
2372,205195.65598480144
2373,291442.9623297435
2374,329120.5021286783
2375,271568.6884344613
2376,308476.8699497249
2377,381501.00618058257
2378,144004.68661661164
2379,199052.63428972024
2380,139276.95188766037
2381,181533.48155243637
2382,214225.50346038194
2383,206682.83012073382
2384,238639.747494925
2385,165208.7338053146
2386,139579.93903925855
2387,132823.63563066733
2388,98512.8872358856
2389,118832.00092476848
2390,144349.96669235558
2391,142911.9257913345
2392,116042.2158932997
2393,162068.08228384375
2394,143927.76647414462
2395,213609.07263688045
2396,147992.49839925123
2397,223012.71983778384
2398,132409.86253894132
2399,60563.07803788228
2400,59752.46136003896
2401,115765.86244773034
2402,140103.75302792917
2403,141918.8704944278
2404,156134.5593135286
2405,166288.64182178784
2406,141483.1141636343
2407,123630.89063651064
2408,151037.77083035308
2409,122336.06031919287
2410,160644.45558270815
2411,122308.14686795893
2412,153412.34981657454
2413,133921.15945844864
2414,143195.91953128958
2415,140080.62201444345
2416,125800.42237333595
2417,138877.5995019813
2418,139324.38583510148
2419,128503.87657619924
2420,125794.06976016785
2421,144382.26508767894
2422,109993.49874498311
2423,124429.84593806401
2424,142493.91011448787
2425,210416.89422217448
2426,128068.8423134482
2427,133030.91662417352
2428,175791.38762375977
2429,112580.23826187095
2430,133141.5850614998
2431,108561.05606316394
2432,157494.94257919924
2433,156626.7037848353
2434,151952.16797250096
2435,154230.65048230195
2436,108476.01423379027
2437,105628.7404436169
2438,127035.94927276687
2439,100021.46890725386
2440,123342.61748905804
2441,93678.07674721755
2442,101525.39982482864
2443,121774.69503084231
2444,136003.28607118526
2445,80720.58155025488
2446,134045.24866981833
2447,186884.2740215059
2448,132863.12286260005
2449,108592.33249596566
2450,159234.56590605964
2451,127023.01060972978
2452,211536.42958886293
2453,90281.68069416475
2454,110231.07532162344
2455,103655.08456844515
2456,131064.83856069174
2457,133494.5616980568
2458,119750.82061657986
2459,111685.71029803882
2460,139619.77899366486
2461,119953.18274799008
2462,133983.87826420373
2463,122870.69809173506
2464,184443.48524538145
2465,134455.9394161534
2466,115448.40085779144
2467,139251.18760531626
2468,82960.46420666545
2469,74895.09370132908
2470,209553.45748262643
2471,215727.47439961653
2472,164065.58672356725
2473,114048.78490407701
2474,76492.29834062344
2475,243125.23159646612
2476,118676.9899313883
2477,122434.81270168407
2478,142915.66532564242
2479,97933.42106161706
2480,137652.24491422108
2481,117629.09500504828
2482,129337.61614541247
2483,111555.26056394819
2484,126236.95108743469
2485,132559.33350763755
2486,155463.55181729488
2487,166851.14842895715
2488,164635.68092998245
2489,146511.83407997427
2490,133941.87103031337
2491,83022.83798894961
2492,193818.9616637679
2493,140422.4950805274
2494,159436.3255183487
2495,86554.37405702494
2496,243620.89560633776
2497,163683.14863214208
2498,112290.92944049148
2499,90382.82902912927
2500,134847.55833314042
2501,138653.13797193838
2502,144690.29539884898
2503,101479.43495612666
2504,165017.4591355376
2505,217938.64259929172
2506,243959.553687511
2507,306075.60671728465
2508,248052.79849039568
2509,216542.27379860033
2510,226284.15723481093
2511,175804.79788275342
2512,205625.67720450758
2513,215227.09048188038
2514,232272.30812833764
2515,154053.52892065438
2516,169658.51048386397
2517,142472.009203232
2518,150436.3474695027
2519,220796.09392522916
2520,218935.9354237377
2521,190696.63286640943
2522,219249.0753527622
2523,123313.35150806293
2524,136200.71648895694
2525,144639.03618351358
2526,142693.71375198435
2527,113741.57459676923
2528,127017.46813902966
2529,133864.7927785379
2530,119854.95073163998
2531,257053.71347231406
2532,221860.83021319867
2533,201923.9780145955
2534,226398.2033834941
2535,322440.1852573176
2536,222220.76518758747
2537,235611.4601839545
2538,175669.47143143308
2539,190557.36031433695
2540,171476.87392123093
2541,180657.0380339549
2542,164182.3923410141
2543,124781.86185014306
2544,123100.54657826445
2545,129570.68378682561
2546,120639.712856959
2547,137533.48766048887
2548,152608.59165283138
2549,154577.09849443386
2550,461175.02553206915
2551,142286.5095718925
2552,127365.955228299
2553,72397.58789583908
2554,95831.26610059425
2555,122653.48927544673
2556,94918.97169323814
2557,112890.80554031412
2558,136156.70543626786
2559,136973.72489148605
2560,153444.4379888428
2561,141380.79114103504
2562,133271.45945056638
2563,152530.70790597372
2564,209850.6127227161
2565,141944.35061981247
2566,158113.53130100464
2567,141518.95919043996
2568,200959.69194393052
2569,198793.12187588605
2570,104463.53242988586
2571,185304.41910088752
2572,148769.1870800778
2573,225488.74310194646
2574,260838.56294994344
2575,125350.96992785418
2576,126896.05951478847
2577,154975.2898812301
2578,79233.70014707424
2579,71868.58946331439
2580,121453.27976994381
2581,113101.67202163098
2582,116954.11043425942
2583,265374.38006946724
2584,171536.65251822234
2585,169643.90737219367
2586,235301.49519597448
2587,204249.25252878462
2588,155749.94694225356
2589,147936.9027165538
2590,205530.41731356946
2591,199344.3459781805
2592,214250.04970947752
2593,253016.21461633456
2594,180335.6347348993
2595,198753.31564664398
2596,324059.97679473885
2597,184996.1946589372
2598,280296.6084961022
2599,310270.42186542443
2600,115798.00369168111
2601,155261.43901565255
2602,86330.72250270541
2603,90806.85453883345
2604,92347.62478897213
2605,74995.33711383892
2606,145401.7807539963
2607,193525.8565124714
2608,191973.4871887852
2609,172936.76586161464
2610,107614.13388135875
2611,100950.40833797806
2612,159067.69533035476
2613,134545.99112651232
2614,134055.14264510735
2615,162736.5811392392
2616,149689.76144442952
2617,165693.03647937745
2618,205955.7976689062
2619,193702.15097350295
2620,192891.44024297816
2621,177992.87600251666
2622,189436.537822423
2623,252740.18219726864
2624,319723.00608841283
2625,304962.8734554029
2626,173477.19002596315
2627,159881.6040002497
2628,491050.7668509021
2629,444493.6341438623
2630,334168.93978429766
2631,397369.2448278774
2632,435866.7238215493
2633,297869.38619511283
2634,397689.5236697834
2635,161354.48414693406
2636,181846.88322862211
2637,170326.19495800752
2638,249645.57237334212
2639,192540.90714247825
2640,159588.71776170773
2641,115673.60697827753
2642,191745.7620774826
2643,97396.59352445445
2644,122861.52111950006
2645,100362.32945329581
2646,91143.66792978071
2647,96853.27694962402
2648,149960.02595590305
2649,149714.49480926144
2650,145752.76281606287
2651,144283.92369732467
2652,414969.32712781447
2653,243298.13556813964
2654,227781.4628661492
2655,408078.9929604001
2656,313355.5568226798
2657,340747.18972564157
2658,304419.40558930184
2659,286049.6767145034
2660,346865.8086059427
2661,341661.5148272677
2662,376696.6385474181
2663,283961.876230045
2664,262718.4522289042
2665,292123.1860314926
2666,265201.2423492407
2667,162455.51630246337
2668,171454.1872867978
2669,180089.79550800493
2670,267419.8828241293
2671,184365.91844659965
2672,196705.37675849107
2673,198918.94499139563
2674,200101.18846923747
2675,167685.62904612938
2676,190291.59199192762
2677,191347.08313245449
2678,262385.7885919299
2679,271380.811508353
2680,275041.2655928236
2681,457959.20376810525
2682,316972.9292968586
2683,509939.440486774
2684,325075.4606811299
2685,375690.6727864013
2686,254256.80919950976
2687,310660.6739090696
2688,212696.4182641333
2689,189386.67750374193
2690,428484.51117222226
2691,186440.88778700837
2692,136367.69259308735
2693,190557.22095915562
2694,136026.97407485882
2695,200644.44246397514
2696,190006.32228191601
2697,191683.1403928034
2698,199782.9252037706
2699,166922.87193721396
2700,152283.12990865958
2701,153527.20352401806
2702,115602.2745296956
2703,118019.10962776233
2704,139970.76105310104
2705,118091.63112252137
2706,109876.1858960684
2707,134114.66703871897
2708,130867.92466611096
2709,100949.23525727961
2710,126543.728988882
2711,252406.7397651804
2712,410829.041549084
2713,170214.520367602
2714,151631.16143266548
2715,166281.81352539262
2716,143353.3935782308
2717,178045.5321521603
2718,224462.76603358143
2719,164101.10889664415
2720,182532.29038659448
2721,138948.49109673535
2722,172308.1972003598
2723,137791.9475775392
2724,133222.46333401176
2725,138557.85683346013
2726,144557.82938881664
2727,174553.6254676914
2728,182051.89953486476
2729,151779.4120319327
2730,149549.27804012233
2731,136630.386998497
2732,132768.562642448
2733,157967.34245959698
2734,144527.12230551697
